Year,Date,Civil Twilight Start,Sunrise,Local Noon,Sunset,Civil Twilight End,Day,Sky,Total
2015,3-Sep,4:58,5:31,12:12,18:51,19:24,13.34,1.09,14.43
2015,4-Sep,5:00,5:33,12:12,18:49,19:22,13.28,1.09,14.37
2015,5-Sep,5:01,5:34,12:11,18:47,19:20,13.22,1.09,14.31
2015,6-Sep,5:03,5:36,12:11,18:45,19:18,13.16,1.09,14.25
2015,7-Sep,5:04,5:37,12:11,18:43,19:15,13.1,1.08,14.18
2015,8-Sep,5:06,5:38,12:10,18:41,19:13,13.04,1.08,14.12
2015,9-Sep,5:07,5:40,12:10,18:39,19:11,12.98,1.08,14.06
2015,10-Sep,5:09,5:41,12:09,18:37,19:09,12.92,1.08,14
2015,11-Sep,5:11,5:43,12:09,18:35,19:07,12.86,1.07,13.94
2015,12-Sep,5:12,5:44,12:09,18:32,19:04,12.8,1.07,13.87
2015,13-Sep,5:14,5:46,12:08,18:30,19:02,12.74,1.07,13.81
2015,14-Sep,5:15,5:47,12:08,18:28,19:00,12.68,1.07,13.75
2015,15-Sep,5:17,5:49,12:08,18:26,18:58,12.62,1.07,13.69
2015,16-Sep,5:18,5:50,12:07,18:24,18:56,12.56,1.06,13.63
2015,17-Sep,5:19,5:51,12:07,18:22,18:53,12.5,1.06,13.57
2015,18-Sep,5:21,5:53,12:07,18:19,18:51,12.44,1.06,13.5
2015,19-Sep,5:22,5:54,12:06,18:17,18:49,12.38,1.06,13.44
2015,20-Sep,5:24,5:56,12:06,18:15,18:47,12.32,1.06,13.38
2015,21-Sep,5:25,5:57,12:06,18:13,18:45,12.26,1.06,13.32
2015,22-Sep,5:27,5:59,12:05,18:11,18:43,12.2,1.06,13.26
2015,23-Sep,5:28,6:00,12:05,18:09,18:40,12.14,1.06,13.2
2015,24-Sep,5:30,6:02,12:05,18:07,18:38,12.08,1.06,13.14
2015,25-Sep,5:31,6:03,12:04,18:04,18:36,12.02,1.06,13.08
2015,26-Sep,5:33,6:05,12:04,18:02,18:34,11.96,1.06,13.02
2015,27-Sep,5:34,6:06,12:04,18:00,18:32,11.9,1.05,12.96
2015,28-Sep,5:36,6:08,12:03,17:58,18:30,11.84,1.05,12.9
2015,29-Sep,5:37,6:09,12:03,17:56,18:27,11.78,1.05,12.83
2015,30-Sep,5:39,6:10,12:03,17:54,18:25,11.72,1.05,12.77
2015,1-Oct,5:40,6:12,12:02,17:52,18:23,11.66,1.05,12.71
2015,2-Oct,5:42,6:13,12:02,17:49,18:21,11.6,1.06,12.65
2015,3-Oct,5:43,6:15,12:02,17:47,18:19,11.54,1.06,12.6
2015,4-Oct,5:45,6:16,12:01,17:45,18:17,11.48,1.06,12.54
2015,5-Oct,5:46,6:18,12:01,17:43,18:15,11.42,1.06,12.48
2015,6-Oct,5:48,6:19,12:01,17:41,18:13,11.36,1.06,12.42
2015,7-Oct,5:49,6:21,12:00,17:39,18:11,11.3,1.06,12.36
2015,8-Oct,5:51,6:22,12:00,17:37,18:09,11.24,1.06,12.3
2015,9-Oct,5:52,6:24,12:00,17:35,18:07,11.18,1.06,12.24
2015,10-Oct,5:54,6:25,12:00,17:33,18:05,11.12,1.06,12.18
2015,11-Oct,5:55,6:27,11:59,17:31,18:03,11.06,1.06,12.12
2015,12-Oct,5:57,6:29,11:59,17:29,18:01,11,1.06,12.07
2015,13-Oct,5:58,6:30,11:59,17:27,17:59,10.94,1.07,12.01
2015,14-Oct,6:00,6:32,11:59,17:25,17:57,10.88,1.07,11.95
2015,15-Oct,6:01,6:33,11:58,17:23,17:55,10.82,1.07,11.89
2015,16-Oct,6:03,6:35,11:58,17:21,17:53,10.77,1.07,11.84
2015,17-Oct,6:04,6:36,11:58,17:19,17:51,10.71,1.07,11.78
2015,18-Oct,6:06,6:38,11:58,17:17,17:49,10.65,1.07,11.72
2015,19-Oct,6:07,6:39,11:58,17:15,17:47,10.59,1.08,11.67
2015,20-Oct,6:09,6:41,11:57,17:13,17:45,10.53,1.08,11.61
2015,21-Oct,6:10,6:43,11:57,17:11,17:43,10.47,1.08,11.55
2015,22-Oct,6:12,6:44,11:57,17:09,17:42,10.42,1.08,11.5
2015,23-Oct,6:13,6:46,11:57,17:07,17:40,10.36,1.09,11.44
2015,24-Oct,6:15,6:47,11:57,17:05,17:38,10.3,1.09,11.39
2015,25-Oct,6:16,6:49,11:57,17:04,17:36,10.24,1.09,11.33
2015,26-Oct,6:18,6:51,11:57,17:02,17:35,10.19,1.09,11.28
2015,27-Oct,6:19,6:52,11:56,17:00,17:33,10.13,1.1,11.23
2015,28-Oct,6:21,6:54,11:56,16:58,17:31,10.07,1.1,11.17
2015,29-Oct,6:22,6:55,11:56,16:56,17:30,10.02,1.1,11.12
2015,30-Oct,6:24,6:57,11:56,16:55,17:28,9.96,1.11,11.07
2015,31-Oct,6:25,6:59,11:56,16:53,17:26,9.91,1.11,11.02
2015,1-Nov,6:27,7:00,11:56,16:51,17:25,9.85,1.11,10.96
2015,2-Nov,6:28,7:02,11:56,16:50,17:23,9.8,1.11,10.91
2015,3-Nov,6:30,7:03,11:56,16:48,17:22,9.74,1.12,10.86
2015,4-Nov,6:31,7:05,11:56,16:47,17:20,9.69,1.12,10.81
2015,5-Nov,6:33,7:07,11:56,16:45,17:19,9.64,1.13,10.76
2015,6-Nov,6:34,7:08,11:56,16:43,17:17,9.59,1.13,10.71
2015,7-Nov,6:36,7:10,11:56,16:42,17:16,9.53,1.13,10.67
2015,8-Nov,6:37,7:12,11:56,16:40,17:15,9.48,1.14,10.62
2015,9-Nov,6:39,7:13,11:56,16:39,17:13,9.43,1.14,10.57
2015,10-Nov,6:40,7:15,11:56,16:38,17:12,9.38,1.14,10.52
2015,11-Nov,6:42,7:16,11:57,16:36,17:11,9.33,1.15,10.48
2015,12-Nov,6:43,7:18,11:57,16:35,17:09,9.28,1.15,10.43
2015,13-Nov,6:45,7:20,11:57,16:34,17:08,9.23,1.15,10.39
2015,14-Nov,6:46,7:21,11:57,16:32,17:07,9.19,1.16,10.34
2015,15-Nov,6:48,7:23,11:57,16:31,17:06,9.14,1.16,10.3
2015,16-Nov,6:49,7:24,11:57,16:30,17:05,9.09,1.17,10.26
2015,17-Nov,6:51,7:26,11:58,16:29,17:04,9.05,1.17,10.22
2015,18-Nov,6:52,7:27,11:58,16:28,17:03,9,1.17,10.18
2015,19-Nov,6:54,7:29,11:58,16:26,17:02,8.96,1.18,10.14
2015,20-Nov,6:55,7:30,11:58,16:25,17:01,8.92,1.18,10.1
2015,21-Nov,6:56,7:32,11:58,16:24,17:00,8.87,1.19,10.06
2015,22-Nov,6:58,7:33,11:59,16:23,16:59,8.83,1.19,10.02
2015,23-Nov,6:59,7:35,11:59,16:22,16:58,8.79,1.19,9.98
2015,24-Nov,7:01,7:36,11:59,16:22,16:57,8.75,1.2,9.95
2015,25-Nov,7:02,7:38,12:00,16:21,16:57,8.72,1.2,9.91
2015,26-Nov,7:03,7:39,12:00,16:20,16:56,8.68,1.2,9.88
2015,27-Nov,7:04,7:41,12:00,16:19,16:55,8.64,1.21,9.85
2015,28-Nov,7:06,7:42,12:01,16:19,16:55,8.61,1.21,9.82
2015,29-Nov,7:07,7:43,12:01,16:18,16:54,8.57,1.21,9.79
2015,30-Nov,7:08,7:45,12:01,16:17,16:54,8.54,1.22,9.76
2015,1-Dec,7:09,7:46,12:02,16:17,16:53,8.51,1.22,9.73
2015,2-Dec,7:11,7:47,12:02,16:16,16:53,8.48,1.22,9.7
2015,3-Dec,7:12,7:49,12:02,16:16,16:53,8.45,1.23,9.68
2015,4-Dec,7:13,7:50,12:03,16:15,16:52,8.42,1.23,9.65
2015,5-Dec,7:14,7:51,12:03,16:15,16:52,8.4,1.23,9.63
2015,6-Dec,7:15,7:52,12:04,16:15,16:52,8.37,1.23,9.61
2015,7-Dec,7:16,7:53,12:04,16:14,16:52,8.35,1.24,9.59
2015,8-Dec,7:17,7:54,12:04,16:14,16:51,8.33,1.24,9.57
2015,9-Dec,7:18,7:55,12:05,16:14,16:51,8.31,1.24,9.55
2015,10-Dec,7:19,7:57,12:05,16:14,16:51,8.29,1.24,9.53
2015,11-Dec,7:20,7:57,12:06,16:14,16:51,8.27,1.25,9.52
2015,12-Dec,7:21,7:58,12:06,16:14,16:51,8.26,1.25,9.5
2015,13-Dec,7:22,7:59,12:07,16:14,16:51,8.24,1.25,9.49
2015,14-Dec,7:23,8:00,12:07,16:14,16:52,8.23,1.25,9.48
2015,15-Dec,7:23,8:01,12:08,16:14,16:52,8.22,1.25,9.47
2015,16-Dec,7:24,8:02,12:08,16:14,16:52,8.21,1.25,9.46
2015,17-Dec,7:25,8:03,12:09,16:15,16:52,8.2,1.25,9.46
2015,18-Dec,7:26,8:03,12:09,16:15,16:53,8.2,1.25,9.45
2015,19-Dec,7:26,8:04,12:10,16:15,16:53,8.19,1.25,9.45
2015,20-Dec,7:27,8:04,12:10,16:16,16:53,8.19,1.26,9.44
2015,21-Dec,7:27,8:05,12:11,16:16,16:54,8.19,1.26,9.44
2015,22-Dec,7:28,8:05,12:11,16:17,16:54,8.19,1.26,9.44
2015,23-Dec,7:28,8:06,12:12,16:17,16:55,8.19,1.26,9.44
2015,24-Dec,7:29,8:06,12:12,16:18,16:56,8.19,1.25,9.45
2015,25-Dec,7:29,8:07,12:13,16:19,16:56,8.2,1.25,9.45
2015,26-Dec,7:29,8:07,12:13,16:19,16:57,8.2,1.25,9.46
2015,27-Dec,7:30,8:07,12:14,16:20,16:58,8.21,1.25,9.47
2015,28-Dec,7:30,8:07,12:14,16:21,16:58,8.22,1.25,9.47
2015,29-Dec,7:30,8:08,12:15,16:22,16:59,8.23,1.25,9.48
2015,30-Dec,7:30,8:08,12:15,16:23,17:00,8.25,1.25,9.5
2015,31-Dec,7:30,8:08,12:16,16:23,17:01,8.26,1.25,9.51
2014,1-Jan,7:30,8:08,12:16,16:25,17:02,8.29,1.24,9.53
2014,2-Jan,7:30,8:08,12:17,16:26,17:03,8.31,1.24,9.55
2014,3-Jan,7:30,8:07,12:17,16:27,17:04,8.33,1.24,9.57
2014,4-Jan,7:30,8:07,12:18,16:28,17:05,8.35,1.24,9.58
2014,5-Jan,7:30,8:07,12:18,16:29,17:06,8.37,1.24,9.6
2014,6-Jan,7:30,8:07,12:18,16:30,17:07,8.39,1.23,9.63
2014,7-Jan,7:30,8:06,12:19,16:32,17:09,8.42,1.23,9.65
2014,8-Jan,7:29,8:06,12:19,16:33,17:10,8.45,1.23,9.67
2014,9-Jan,7:29,8:06,12:20,16:34,17:11,8.48,1.22,9.7
2014,10-Jan,7:29,8:05,12:20,16:35,17:12,8.51,1.22,9.73
2014,11-Jan,7:28,8:05,12:21,16:37,17:13,8.54,1.22,9.75
2014,12-Jan,7:28,8:04,12:21,16:38,17:15,8.57,1.21,9.78
2014,13-Jan,7:27,8:03,12:21,16:40,17:16,8.6,1.21,9.81
2014,14-Jan,7:27,8:03,12:22,16:41,17:17,8.64,1.21,9.84
2014,15-Jan,7:26,8:02,12:22,16:42,17:19,8.67,1.2,9.88
2014,16-Jan,7:25,8:01,12:22,16:44,17:20,8.71,1.2,9.91
2014,17-Jan,7:25,8:00,12:23,16:45,17:21,8.75,1.2,9.94
2014,18-Jan,7:24,8:00,12:23,16:47,17:23,8.79,1.19,9.98
2014,19-Jan,7:23,7:59,12:23,16:48,17:24,8.83,1.19,10.02
2014,20-Jan,7:22,7:58,12:24,16:50,17:25,8.87,1.19,10.05
2014,21-Jan,7:21,7:57,12:24,16:51,17:27,8.91,1.18,10.09
2014,22-Jan,7:20,7:56,12:24,16:53,17:28,8.95,1.18,10.13
2014,23-Jan,7:19,7:55,12:24,16:55,17:30,9,1.17,10.17
2014,24-Jan,7:18,7:54,12:25,16:56,17:31,9.04,1.17,10.21
2014,25-Jan,7:17,7:52,12:25,16:58,17:33,9.09,1.17,10.26
2014,26-Jan,7:16,7:51,12:25,16:59,17:34,9.14,1.16,10.3
2014,27-Jan,7:15,7:50,12:25,17:01,17:36,9.18,1.16,10.34
2014,28-Jan,7:14,7:49,12:25,17:03,17:37,9.23,1.15,10.39
2014,29-Jan,7:13,7:48,12:26,17:04,17:39,9.28,1.15,10.43
2014,30-Jan,7:12,7:46,12:26,17:06,17:40,9.33,1.15,10.48
2014,31-Jan,7:11,7:45,12:26,17:08,17:42,9.38,1.14,10.52
2014,1-Feb,7:09,7:43,12:26,17:09,17:44,9.43,1.14,10.57
2014,2-Feb,7:08,7:42,12:26,17:11,17:45,9.48,1.14,10.62
2014,3-Feb,7:07,7:41,12:26,17:13,17:47,9.53,1.13,10.67
2014,4-Feb,7:05,7:39,12:26,17:14,17:48,9.59,1.13,10.72
2014,5-Feb,7:04,7:38,12:26,17:16,17:50,9.64,1.12,10.77
2014,6-Feb,7:02,7:36,12:27,17:18,17:51,9.69,1.12,10.82
2014,7-Feb,7:01,7:34,12:27,17:19,17:53,9.75,1.12,10.87
2014,8-Feb,6:59,7:33,12:27,17:21,17:55,9.8,1.11,10.92
2014,9-Feb,6:58,7:31,12:27,17:23,17:56,9.86,1.11,10.97
2014,10-Feb,6:56,7:30,12:27,17:24,17:58,9.91,1.11,11.02
2014,11-Feb,6:55,7:28,12:27,17:26,17:59,9.97,1.1,11.07
2014,12-Feb,6:53,7:26,12:27,17:28,18:01,10.03,1.1,11.13
2014,13-Feb,6:52,7:25,12:27,17:29,18:02,10.08,1.1,11.18
2014,14-Feb,6:50,7:23,12:27,17:31,18:04,10.14,1.1,11.23
2014,15-Feb,6:48,7:21,12:27,17:33,18:06,10.2,1.09,11.29
2014,16-Feb,6:47,7:19,12:26,17:34,18:07,10.25,1.09,11.34
2014,17-Feb,6:45,7:17,12:26,17:36,18:09,10.31,1.09,11.4
2014,18-Feb,6:43,7:16,12:26,17:38,18:10,10.37,1.09,11.45
2014,19-Feb,6:41,7:14,12:26,17:39,18:12,10.43,1.08,11.51
2014,20-Feb,6:40,7:12,12:26,17:41,18:14,10.49,1.08,11.57
2014,21-Feb,6:38,7:10,12:26,17:43,18:15,10.55,1.08,11.62
2014,22-Feb,6:36,7:08,12:26,17:44,18:17,10.6,1.08,11.68
2014,23-Feb,6:34,7:06,12:26,17:46,18:18,10.66,1.07,11.74
2014,24-Feb,6:32,7:04,12:26,17:48,18:20,10.72,1.07,11.79
2014,25-Feb,6:30,7:02,12:25,17:49,18:21,10.78,1.07,11.85
2014,26-Feb,6:28,7:00,12:25,17:51,18:23,10.84,1.07,11.91
2014,27-Feb,6:26,6:58,12:25,17:53,18:25,10.9,1.07,11.97
2014,28-Feb,6:25,6:56,12:25,17:54,18:26,10.96,1.06,12.03
2014,1-Mar,6:23,6:54,12:25,17:56,18:28,11.02,1.06,12.09
2014,2-Mar,6:21,6:52,12:25,17:57,18:29,11.08,1.06,12.15
2014,3-Mar,6:19,6:50,12:24,17:59,18:31,11.14,1.06,12.2
2014,4-Mar,6:17,6:48,12:24,18:01,18:32,11.2,1.06,12.26
2014,5-Mar,6:15,6:46,12:24,18:02,18:34,11.26,1.06,12.32
2014,6-Mar,6:13,6:44,12:24,18:04,18:36,11.33,1.06,12.38
2014,7-Mar,6:11,6:42,12:23,18:05,18:37,11.39,1.06,12.44
2014,8-Mar,6:09,6:40,12:23,18:07,18:39,11.45,1.06,12.5
2014,9-Mar,6:06,6:38,12:23,18:09,18:40,11.51,1.06,12.56
2014,10-Mar,6:04,6:36,12:23,18:10,18:42,11.57,1.06,12.62
2014,11-Mar,6:02,6:34,12:22,18:12,18:43,11.63,1.05,12.69
2014,12-Mar,6:00,6:32,12:22,18:13,18:45,11.69,1.05,12.75
2014,13-Mar,5:58,6:30,12:22,18:15,18:47,11.75,1.05,12.81
2014,14-Mar,5:56,6:28,12:22,18:16,18:48,11.81,1.05,12.87
2014,15-Mar,5:54,6:26,12:21,18:18,18:50,11.87,1.05,12.93
2014,16-Mar,5:52,6:23,12:21,18:20,18:51,11.94,1.06,12.99
2014,17-Mar,5:50,6:21,12:21,18:21,18:53,12,1.06,13.05
2014,18-Mar,5:48,6:19,12:20,18:23,18:54,12.06,1.06,13.11
2014,19-Mar,5:45,6:17,12:20,18:24,18:56,12.12,1.06,13.18
2014,20-Mar,5:43,6:15,12:20,18:26,18:58,12.18,1.06,13.24
2014,21-Mar,5:41,6:13,12:20,18:27,18:59,12.24,1.06,13.3
2014,22-Mar,5:39,6:11,12:19,18:29,19:01,12.3,1.06,13.36
2014,23-Mar,5:37,6:09,12:19,18:30,19:02,12.36,1.06,13.42
2014,24-Mar,5:35,6:06,12:19,18:32,19:04,12.42,1.06,13.49
2014,25-Mar,5:32,6:04,12:18,18:33,19:05,12.49,1.06,13.55
2014,26-Mar,5:30,6:02,12:18,18:35,19:07,12.55,1.06,13.61
2014,27-Mar,5:28,6:00,12:18,18:36,19:09,12.61,1.07,13.67
2014,28-Mar,5:26,5:58,12:17,18:38,19:10,12.67,1.07,13.74
2014,29-Mar,5:24,5:56,12:17,18:40,19:12,12.73,1.07,13.8
2014,30-Mar,5:22,5:54,12:17,18:41,19:13,12.79,1.07,13.86
2014,31-Mar,5:19,5:52,12:17,18:43,19:15,12.85,1.07,13.92
2014,1-Apr,5:17,5:49,12:16,18:44,19:16,12.91,1.08,13.99
2014,2-Apr,5:15,5:47,12:16,18:46,19:18,12.97,1.08,14.05
2014,3-Apr,5:13,5:45,12:16,18:47,19:20,13.03,1.08,14.11
2014,4-Apr,5:11,5:43,12:15,18:49,19:21,13.09,1.08,14.18
2014,5-Apr,5:09,5:41,12:15,18:50,19:23,13.15,1.09,14.24
2014,6-Apr,5:06,5:39,12:15,18:52,19:24,13.21,1.09,14.3
2014,7-Apr,5:04,5:37,12:15,18:53,19:26,13.27,1.09,14.36
2014,8-Apr,5:02,5:35,12:14,18:55,19:28,13.33,1.09,14.43
2014,9-Apr,5:00,5:33,12:14,18:56,19:29,13.39,1.1,14.49
2014,10-Apr,4:58,5:31,12:14,18:58,19:31,13.45,1.1,14.55
2014,11-Apr,4:56,5:29,12:13,18:59,19:33,13.51,1.1,14.62
2014,12-Apr,4:53,5:27,12:13,19:01,19:34,13.57,1.11,14.68
2014,13-Apr,4:51,5:25,12:13,19:02,19:36,13.63,1.11,14.74
2014,14-Apr,4:49,5:23,12:13,19:04,19:37,13.69,1.12,14.8
2014,15-Apr,4:47,5:21,12:12,19:05,19:39,13.75,1.12,14.87
2014,16-Apr,4:45,5:19,12:12,19:07,19:41,13.8,1.12,14.93
2014,17-Apr,4:43,5:17,12:12,19:08,19:42,13.86,1.13,14.99
2014,18-Apr,4:41,5:15,12:12,19:10,19:44,13.92,1.13,15.05
2014,19-Apr,4:39,5:13,12:12,19:11,19:46,13.98,1.14,15.12
2014,20-Apr,4:37,5:11,12:11,19:13,19:47,14.04,1.14,15.18
2014,21-Apr,4:35,5:09,12:11,19:14,19:49,14.09,1.15,15.24
2014,22-Apr,4:33,5:07,12:11,19:16,19:51,14.15,1.15,15.3
2014,23-Apr,4:31,5:05,12:11,19:17,19:52,14.21,1.16,15.36
2014,24-Apr,4:28,5:03,12:11,19:19,19:54,14.26,1.16,15.42
2014,25-Apr,4:27,5:01,12:10,19:20,19:56,14.32,1.17,15.48
2014,26-Apr,4:25,5:00,12:10,19:22,19:57,14.37,1.17,15.54
2014,27-Apr,4:23,4:58,12:10,19:23,19:59,14.43,1.18,15.61
2014,28-Apr,4:21,4:56,12:10,19:25,20:01,14.48,1.18,15.67
2014,29-Apr,4:19,4:54,12:10,19:26,20:02,14.54,1.19,15.73
2014,30-Apr,4:17,4:52,12:10,19:28,20:04,14.59,1.19,15.78
2014,1-May,4:15,4:51,12:10,19:29,20:05,14.65,1.2,15.84
2014,2-May,4:13,4:49,12:09,19:31,20:07,14.7,1.2,15.9
2014,3-May,4:11,4:47,12:09,19:32,20:09,14.75,1.21,15.96
2014,4-May,4:09,4:46,12:09,19:34,20:10,14.8,1.22,16.02
2014,5-May,4:07,4:44,12:09,19:35,20:12,14.86,1.22,16.08
2014,6-May,4:06,4:42,12:09,19:37,20:14,14.91,1.23,16.13
2014,7-May,4:04,4:41,12:09,19:38,20:15,14.96,1.23,16.19
2014,8-May,4:02,4:39,12:09,19:40,20:17,15.01,1.24,16.25
2014,9-May,4:00,4:38,12:09,19:41,20:19,15.06,1.25,16.3
2014,10-May,3:59,4:36,12:09,19:43,20:20,15.11,1.25,16.36
2014,11-May,3:57,4:35,12:09,19:44,20:22,15.15,1.26,16.41
2014,12-May,3:55,4:33,12:09,19:45,20:23,15.2,1.27,16.47
2014,13-May,3:54,4:32,12:09,19:47,20:25,15.25,1.27,16.52
2014,14-May,3:52,4:30,12:09,19:48,20:27,15.29,1.28,16.57
2014,15-May,3:51,4:29,12:09,19:49,20:28,15.34,1.28,16.62
2014,16-May,3:49,4:28,12:09,19:51,20:30,15.38,1.29,16.67
2014,17-May,3:48,4:27,12:09,19:52,20:31,15.43,1.3,16.72
2014,18-May,3:46,4:25,12:09,19:53,20:33,15.47,1.3,16.77
2014,19-May,3:45,4:24,12:09,19:55,20:34,15.51,1.31,16.82
2014,20-May,3:43,4:23,12:09,19:56,20:36,15.55,1.32,16.87
2014,21-May,3:42,4:22,12:09,19:57,20:37,15.59,1.32,16.92
2014,22-May,3:41,4:21,12:09,19:59,20:38,15.63,1.33,16.96
2014,23-May,3:40,4:20,12:09,20:00,20:40,15.67,1.34,17.01
2014,24-May,3:38,4:19,12:09,20:01,20:41,15.71,1.34,17.05
2014,25-May,3:37,4:18,12:09,20:02,20:43,15.74,1.35,17.09
2014,26-May,3:36,4:17,12:10,20:03,20:44,15.78,1.35,17.13
2014,27-May,3:35,4:16,12:10,20:04,20:45,15.81,1.36,17.17
2014,28-May,3:34,4:15,12:10,20:06,20:47,15.85,1.37,17.21
2014,29-May,3:33,4:14,12:10,20:07,20:48,15.88,1.37,17.25
2014,30-May,3:32,4:13,12:10,20:08,20:49,15.91,1.38,17.28
2014,31-May,3:31,4:12,12:10,20:09,20:50,15.94,1.38,17.32
2014,1-Jun,3:30,4:12,12:10,20:10,20:51,15.97,1.39,17.35
2014,2-Jun,3:29,4:11,12:11,20:11,20:52,15.99,1.39,17.38
2014,3-Jun,3:29,4:10,12:11,20:12,20:54,16.02,1.4,17.42
2014,4-Jun,3:28,4:10,12:11,20:12,20:55,16.04,1.4,17.44
2014,5-Jun,3:27,4:09,12:11,20:13,20:56,16.07,1.41,17.47
2014,6-Jun,3:27,4:09,12:11,20:14,20:56,16.09,1.41,17.5
2014,7-Jun,3:26,4:08,12:11,20:15,20:57,16.11,1.41,17.52
2014,8-Jun,3:25,4:08,12:12,20:16,20:58,16.13,1.42,17.55
2014,9-Jun,3:25,4:08,12:12,20:16,20:59,16.15,1.42,17.57
2014,10-Jun,3:25,4:07,12:12,20:17,21:00,16.16,1.43,17.59
2014,11-Jun,3:24,4:07,12:12,20:18,21:01,16.18,1.43,17.61
2014,12-Jun,3:24,4:07,12:12,20:18,21:01,16.19,1.43,17.62
2014,13-Jun,3:24,4:07,12:13,20:19,21:02,16.2,1.43,17.64
2014,14-Jun,3:24,4:07,12:13,20:19,21:02,16.21,1.44,17.65
2014,15-Jun,3:23,4:06,12:13,20:20,21:03,16.22,1.44,17.66
2014,16-Jun,3:23,4:06,12:13,20:20,21:03,16.23,1.44,17.67
2014,17-Jun,3:23,4:06,12:13,20:21,21:04,16.24,1.44,17.68
2014,18-Jun,3:23,4:07,12:14,20:21,21:04,16.24,1.44,17.68
2014,19-Jun,3:23,4:07,12:14,20:21,21:05,16.24,1.44,17.69
2014,20-Jun,3:24,4:07,12:14,20:22,21:05,16.25,1.44,17.69
2014,21-Jun,3:24,4:07,12:14,20:22,21:05,16.25,1.44,17.69
2014,22-Jun,3:24,4:07,12:15,20:22,21:05,16.24,1.44,17.69
2014,23-Jun,3:24,4:08,12:15,20:22,21:05,16.24,1.44,17.68
2014,24-Jun,3:25,4:08,12:15,20:22,21:05,16.24,1.44,17.68
2014,25-Jun,3:25,4:08,12:15,20:22,21:05,16.23,1.44,17.67
2014,26-Jun,3:25,4:09,12:15,20:22,21:05,16.22,1.44,17.66
2014,27-Jun,3:26,4:09,12:16,20:22,21:05,16.21,1.44,17.65
2014,28-Jun,3:27,4:10,12:16,20:22,21:05,16.2,1.43,17.64
2014,29-Jun,3:27,4:10,12:16,20:22,21:05,16.19,1.43,17.62
2014,30-Jun,3:28,4:11,12:16,20:21,21:04,16.18,1.43,17.61
2014,1-Jul,3:28,4:11,12:16,20:21,21:04,16.17,1.43,17.59
2014,2-Jul,3:29,4:12,12:17,20:21,21:04,16.15,1.42,17.57
2014,3-Jul,3:30,4:13,12:17,20:21,21:03,16.13,1.42,17.55
2014,4-Jul,3:31,4:13,12:17,20:20,21:03,16.11,1.42,17.53
2014,5-Jul,3:32,4:14,12:17,20:20,21:02,16.09,1.41,17.5
2014,6-Jul,3:33,4:15,12:17,20:19,21:01,16.07,1.41,17.48
2014,7-Jul,3:34,4:16,12:17,20:19,21:01,16.05,1.4,17.45
2014,8-Jul,3:35,4:17,12:18,20:18,21:00,16.02,1.4,17.42
2014,9-Jul,3:36,4:18,12:18,20:17,20:59,16,1.39,17.39
2014,10-Jul,3:37,4:18,12:18,20:17,20:58,15.97,1.39,17.36
2014,11-Jul,3:38,4:19,12:18,20:16,20:58,15.94,1.38,17.33
2014,12-Jul,3:39,4:20,12:18,20:15,20:57,15.92,1.38,17.29
2014,13-Jul,3:40,4:21,12:18,20:15,20:56,15.89,1.37,17.26
2014,14-Jul,3:41,4:22,12:18,20:14,20:55,15.85,1.37,17.22
2014,15-Jul,3:43,4:24,12:19,20:13,20:54,15.82,1.36,17.18
2014,16-Jul,3:44,4:25,12:19,20:12,20:52,15.79,1.36,17.14
2014,17-Jul,3:45,4:26,12:19,20:11,20:51,15.75,1.35,17.1
2014,18-Jul,3:46,4:27,12:19,20:10,20:50,15.72,1.34,17.06
2014,19-Jul,3:48,4:28,12:19,20:09,20:49,15.68,1.34,17.02
2014,20-Jul,3:49,4:29,12:19,20:08,20:48,15.64,1.33,16.97
2014,21-Jul,3:51,4:30,12:19,20:07,20:46,15.61,1.32,16.93
2014,22-Jul,3:52,4:32,12:19,20:06,20:45,15.57,1.32,16.88
2014,23-Jul,3:53,4:33,12:19,20:04,20:44,15.53,1.31,16.84
2014,24-Jul,3:55,4:34,12:19,20:03,20:42,15.48,1.31,16.79
2014,25-Jul,3:56,4:35,12:19,20:02,20:41,15.44,1.3,16.74
2014,26-Jul,3:58,4:37,12:19,20:01,20:39,15.4,1.29,16.69
2014,27-Jul,3:59,4:38,12:19,19:59,20:38,15.36,1.29,16.64
2014,28-Jul,4:01,4:39,12:19,19:58,20:36,15.31,1.28,16.59
2014,29-Jul,4:02,4:41,12:19,19:56,20:35,15.27,1.27,16.54
2014,30-Jul,4:04,4:42,12:19,19:55,20:33,15.22,1.27,16.49
2014,31-Jul,4:05,4:43,12:19,19:54,20:31,15.17,1.26,16.43
2014,1-Aug,4:07,4:45,12:19,19:52,20:30,15.13,1.25,16.38
2014,2-Aug,4:08,4:46,12:19,19:51,20:28,15.08,1.25,16.33
2014,3-Aug,4:10,4:47,12:19,19:49,20:26,15.03,1.24,16.27
2014,4-Aug,4:12,4:49,12:19,19:47,20:24,14.98,1.24,16.22
2014,5-Aug,4:13,4:50,12:18,19:46,20:23,14.93,1.23,16.16
2014,6-Aug,4:15,4:51,12:18,19:44,20:21,14.88,1.22,16.1
2014,7-Aug,4:16,4:53,12:18,19:43,20:19,14.83,1.22,16.05
2014,8-Aug,4:18,4:54,12:18,19:41,20:17,14.78,1.21,15.99
2014,9-Aug,4:19,4:56,12:18,19:39,20:15,14.73,1.21,15.93
2014,10-Aug,4:21,4:57,12:18,19:38,20:13,14.67,1.2,15.87
